Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
241	227.43521	3.4950848	231.79819	222.10358	1000.0	21.549133	4.805613	26.85531	-51.18744	968000	3.671646e-08	23.093712	-0.004348721	-20.564667	-0.47469592	0.0152109675	0.21475	5.0	2171.600158929825
242	178.44128	79.22627	228.07904	41.321598	916.25	22.424026	8.628705	28.714972	-93.72301	972000	7.987023e-09	106.02737	-0.0009610691	-79.20433	-0.4750457	0.018028641	0.2105	2.0	2179.187522649765
243	225.29294	4.489132	231.77945	219.14264	1000.0	21.945953	3.408594	24.509197	-18.507172	976000	1.3113022e-08	11.278673	-0.020256447	-8.255779	-0.47519195	0.007985733	0.162	79.0	2187.7871322631836
244	228.38658	6.5013623	237.82774	219.46469	1000.0	22.711407	2.8713021	27.73333	-18.436422	980000	-1.9073487e-09	5.8613124	-0.019282179	-3.5703292	-0.49308905	0.015183392	0.184	76.0	2196.3511176109314
245	231.69124	5.528161	239.25328	223.69533	1000.0	23.690456	2.2796168	28.408228	15.25635	984000	-8.5830685e-09	2.2833378	-0.001819829	-0.29423988	-0.503428	0.015076425	0.16775	2.0	2204.2574393749237
246	150.877	138.17006	244.29234	-87.99266	778.25	22.710243	9.592828	28.221071	-92.91184	988000	-3.1352045e-08	78.017555	8.70198e-06	-43.52512	-0.5035148	0.020891817	0.29425	2.0	2211.596576690674
247	145.62233	135.38248	233.13925	-88.611595	779.0	21.398607	11.488746	29.208849	-97.25009	992000	2.360344e-08	46.213844	0.0014112305	-14.676182	-0.50364864	0.023779372	0.3095	2.0	2218.6156611442566
248	220.25984	2.1299772	222.44084	216.72763	1000.0	22.42836	3.3165905	28.94262	-25.04163	996000	-7.7486035e-09	6.1628537	-0.014740994	-4.447146	-0.50389373	0.01510823	0.1575	34.0	2227.0061099529266
249	228.5821	6.7456765	239.74557	222.52434	1000.0	22.837069	2.221427	28.137512	12.800169	1000000	1.07288365e-08	2.9855509	-0.0095314635	-0.97101045	-0.51625615	0.015759261	0.16625	13.0	2234.664042234421
250	178.7135	87.55374	244.14084	27.927057	912.25	22.303688	11.17565	28.906927	-92.44184	1004000	-9.834767e-09	86.14874	-0.003297371	-34.572914	-0.51876765	0.017573142	0.25275	5.0	2242.336691379547
251	147.02417	136.96008	232.29205	-90.10575	780.5	19.287378	14.144231	28.71479	-97.01005	1008000	-4.7683717e-08	66.01594	-0.0050592613	-50.563248	-0.519577	0.015394605	0.209	4.0	2249.7615892887115
252	233.8539	5.9974513	244.16846	229.67729	1000.0	23.27485	3.2372952	29.945671	3.029295	1012000	2.1457673e-08	5.2756367	-0.0006795273	-3.4410253	-0.5197914	0.02106822	0.276	3.0	2257.7026262283325
253	231.11377	6.434392	241.8416	225.36499	1000.0	23.881058	3.116008	29.515486	-34.14141	1016000	6.9141386e-09	6.858494	-0.0034536151	-4.905598	-0.51997566	0.017251076	0.192	3.0	2264.890679359436
254	156.26965	122.25451	237.83493	-55.15437	812.75	22.878042	10.7084875	29.154678	-92.267006	1020000	4.5895575e-08	80.43556	-0.00507419	-36.732853	-0.5202296	0.01540008	0.27925	3.0	2272.499179124832
255	148.77805	138.48515	235.0508	-90.8859	782.75	20.55153	12.498105	28.006348	-96.071655	1024000	8.106232e-09	27.42284	-0.0029032016	-16.285522	-0.5203573	0.01676467	0.241	3.0	2279.8844015598297
256	220.34106	6.6898823	224.27844	208.7547	1000.0	22.934011	3.458605	29.057093	-48.468513	1028000	-4.7683715e-09	5.9510813	0.00042073964	-4.356901	-0.52040267	0.019340195	0.2245	1.0	2287.4091720581055
257	224.78128	7.2951064	231.94557	213.39745	1000.0	23.18602	2.3463955	27.63478	14.593266	1032000	-1.9073487e-09	1.2881457	0.008980502	-0.051831722	-0.52039033	0.018837485	0.26225	1.0	2294.59778881073
258	217.33905	2.172164	220.26271	214.55368	1000.0	22.90789	2.5871413	28.242857	-8.102276	1036000	1.7642975e-08	1.9945387	0.004315306	-0.918442	-0.5203771	0.018494833	0.30275	1.0	2302.140631198883
259	221.22495	6.6408644	226.18794	209.81776	1000.0	22.34656	2.4702954	27.529766	3.7577248	1040000	-1.001358e-08	3.1695635	0.0048226574	-1.0837672	-0.5203669	0.015363046	0.21675	1.0	2309.6519827842712
260	181.31937	73.70509	227.63538	53.767715	940.0	21.741516	11.125986	29.481358	-97.73989	1044000	-6.03199e-08	86.56859	0.0012398163	-42.020805	-0.52037364	0.021384025	0.227	2.0	2317.1455841064453
261	223.3035	6.619545	233.41275	216.49475	1000.0	20.886312	5.4082713	24.909758	-64.22845	1048000	6.437302e-09	32.781197	-0.0020374751	-18.914944	-0.5204262	0.02197495	0.291	3.0	2324.4889163970947
262	147.03802	128.80492	239.41481	-74.921005	795.0	20.684742	9.547191	25.266588	-91.98545	1052000	1.5497208e-09	82.01978	-0.005276155	-38.547447	-0.52053374	0.02459039	0.30125	3.0	2331.7992539405823
263	227.57745	4.334431	233.04813	223.30995	1000.0	22.032824	4.047221	26.673128	-32.338562	1056000	-2.5272369e-08	13.720487	-0.008035937	-10.02853	-0.52058864	0.016275996	0.20525	11.0	2338.901288509369
264	223.28792	9.858678	234.46596	209.71472	1000.0	22.971413	2.4716787	27.7112	12.861901	1060000	5.2452087e-09	2.235698	-0.02427824	-0.42578876	-0.5220832	0.010126576	0.14525	79.0	2348.150577068329
265	231.38116	5.1529884	239.7245	226.6247	1000.0	23.194344	2.6278374	28.303856	-1.8659978	1064000	-1.1205673e-08	2.939803	-0.020251438	-1.1526344	-0.52460915	0.009719657	0.14525	79.0	2357.343607187271
266	229.12814	2.8097436	232.19698	225.63577	1000.0	23.808762	2.741695	28.925037	13.279308	1068000	2.002716e-08	1.5132496	0.0021757688	-0.23132694	-0.5360733	0.019702742	0.239	2.0	2364.759384393692
267	236.92896	4.2886844	242.87605	231.54701	1000.0	23.980251	2.343168	28.840221	16.025894	1072000	-1.66893e-08	2.8531103	-0.021313183	-0.5884807	-0.5360427	0.012032949	0.14225	79.0	2373.9773654937744
268	235.02682	6.4889836	241.19955	224.12698	1000.0	24.529823	2.4362683	29.508726	15.973003	1076000	6.6757204e-09	1.7216367	-0.020285223	-0.26298857	-0.5417872	0.012509108	0.16025	79.0	2383.08344912529
269	231.14938	11.73196	247.29427	218.81778	1000.0	23.740995	2.5828137	28.826162	15.647587	1080000	-1.0251999e-08	3.260941	-0.019854803	-0.29123712	-0.552437	0.013265619	0.12	79.0	2392.2838706970215
270	229.4432	12.084525	245.03137	212.19661	1000.0	24.06609	2.9528365	29.651829	15.019914	1084000	-1.6689301e-09	2.0322535	0.0007710426	-0.215796	-0.55497783	0.016223704	0.27175	2.0	2399.5943989753723
271	228.8047	8.474299	240.26558	217.8329	1000.0	23.670494	2.7528381	29.095705	14.916475	1088000	2.4318695e-08	2.0151865	-0.022703359	-0.21158671	-0.55504423	0.010572506	0.1595	79.0	2408.5001084804535
272	235.7182	10.875589	249.41707	224.76938	1000.0	23.90505	2.5732374	29.111132	16.118614	1092000	2.5689602e-08	2.2638164	-0.020652775	-0.29185367	-0.5714204	0.012503403	0.18425	79.0	2418.1798553466797
273	232.88577	5.7704434	242.74355	228.07849	1000.0	23.93211	2.8534122	29.49147	4.814386	1096000	-1.525879e-08	2.0026748	-0.023559244	-0.3380592	-0.5728082	0.0132240355	0.17475	79.0	2427.643876314163
274	226.27405	9.339403	236.0724	210.93922	1000.0	23.902546	2.6225743	29.474468	16.223093	1100000	4.7683715e-09	2.0085437	-0.02391807	-0.23568416	-0.59083533	0.012708405	0.13125	79.0	2436.558243751526
275	246.42679	9.051488	258.30374	232.90825	1000.0	24.22957	2.720739	29.87284	15.733694	1104000	1.8835069e-08	2.996787	-0.021614937	-1.2003182	-0.58132416	0.010277974	0.15075	79.0	2445.4783895015717
276	233.9328	10.003464	241.63461	216.73375	1000.0	24.957697	2.8884676	30.695515	16.155453	1108000	-6.6757204e-09	2.899347	-0.024295654	-0.72800446	-0.58810157	0.0078247655	0.15475	79.0	2454.85248875618
277	210.77496	45.017776	251.36981	134.86842	993.75	23.439861	9.863542	30.433758	-90.82522	1112000	2.2530555e-08	102.22228	-0.004544851	-58.38054	-0.59959495	0.01706945	0.26725	3.0	2462.1129834651947
278	234.98282	6.446304	239.46211	223.87459	1000.0	22.41756	4.6690426	26.293354	-59.555405	1116000	-1.692772e-08	28.26218	0.0014296416	-25.920189	-0.59986615	0.019001497	0.28	2.0	2469.5960507392883
279	234.60638	4.8939424	238.41782	226.20917	1000.0	24.023022	2.4256856	28.009449	17.314184	1120000	2.3156405e-08	2.4385538	-0.01785327	-0.37676644	-0.6001554	0.01581779	0.167	64.0	2478.421206712723
280	230.05432	11.125223	248.23837	218.16634	1000.0	23.655657	2.6215012	27.620298	7.2824545	1124000	1.1920929e-09	2.4043503	-0.023452088	-0.24640799	-0.604583	0.011608977	0.17775	79.0	2486.6955251693726
281	224.19472	9.874619	234.81839	209.01868	1000.0	23.50009	2.6142561	27.70195	17.042091	1128000	2.002716e-08	2.2568085	0.002458168	-0.32442188	-0.619131	0.020787064	0.234	6.0	2494.2769355773926
282	227.46143	7.7637534	234.32028	214.32874	1000.0	23.343597	2.4552581	27.206436	10.721226	1132000	5.2452087e-09	1.8907323	-0.022299524	-0.18423545	-0.6195272	0.010025376	0.15075	79.0	2503.444112062454
283	142.00145	90.7893	233.37383	23.038565	851.25	21.46341	13.961013	27.443596	-98.23556	1136000	3.218651e-09	196.11877	-0.0070448155	-116.728584	-0.6282643	0.023809828	0.2965	3.0	2510.8457210063934
284	232.80963	11.001442	246.94302	218.6174	1000.0	20.634027	5.308107	28.625456	-60.220592	1140000	2.1457673e-08	29.711176	-0.0005182729	-27.293158	-0.62810946	0.030193562	0.33625	2.0	2518.284661769867
285	226.69057	9.907285	239.20699	216.12598	1000.0	22.230219	9.22392	27.343964	-87.572105	1144000	1.7642975e-08	86.35011	-0.0027905644	-14.873993	-0.62808996	0.0166024	0.2425	1.0	2525.8418667316437
286	234.93529	6.2909355	240.50334	224.24991	1000.0	21.63015	2.0986135	25.402958	10.20553	1148000	2.4795533e-08	8.040185	0.002442253	-6.048663	-0.62805575	0.017163284	0.224	3.0	2533.491946220398
287	232.52205	3.4496038	234.64153	226.55244	1000.0	23.910316	2.570232	26.812145	-20.968546	1152000	1.4781952e-08	3.8368816	-0.013099843	-1.4669976	-0.62773556	0.015084927	0.1655	41.0	2541.6957092285156
288	162.816	117.886604	234.33517	-41.334858	821.25	22.524952	10.450178	27.721119	-99.25314	1156000	4.9471854e-08	88.62056	-0.0036497929	-51.049835	-0.6360787	0.020476794	0.29225	3.0	2549.146644115448
289	236.0189	4.915878	243.39815	229.99692	1000.0	22.271687	4.759813	27.22016	-32.874092	1160000	-1.847744e-08	22.399101	-0.0018084389	-20.70676	-0.63671005	0.01822671	0.30825	3.0	2556.276492834091
290	229.45511	11.704082	239.92496	209.60909	1000.0	24.341286	2.6526303	28.325026	16.512693	1164000	1.9311905e-08	5.565327	-0.02039792	-1.619309	-0.63716173	0.0157925	0.18325	51.0	2564.629483938217
291	161.1207	115.8436	231.71692	-39.44176	854.75	21.46727	12.324263	27.754866	-98.26423	1168000	-4.6253206e-08	82.667465	-0.003226601	-23.23095	-0.6462117	0.015657352	0.2465	2.0	2572.0800886154175
292	124.11113	139.99301	244.31764	-88.49012	716.0	19.872078	14.188872	27.113173	-94.66153	1172000	1.2874604e-08	145.96097	-0.006185097	-64.64222	-0.64638436	0.0155112995	0.15025	4.0	2580.3191289901733
293	239.22372	5.323364	243.36745	230.19066	1000.0	21.764708	4.3589826	29.102777	-23.078703	1176000	-5.00679e-08	24.561844	0.0031451446	-22.585848	-0.64688677	0.019209722	0.269	1.0	2588.1022963523865
294	233.23672	1.0357425	234.47742	231.7426	1000.0	24.32717	2.606011	29.773245	16.206121	1180000	2.336502e-08	1.6355066	0.011855049	-0.22231078	-0.6469844	0.017448708	0.34125	1.0	2595.7156896591187
295	223.93286	6.381361	231.07904	213.78793	1000.0	23.800453	2.6896026	29.382633	16.459774	1184000	4.172325e-08	2.5890672	0.008086682	-0.43392754	-0.6470819	0.01668969	0.178	1.0	2603.1764879226685
296	232.51053	9.564259	241.50931	217.30829	1000.0	23.89093	2.7992215	28.805147	2.3887768	1188000	9.298325e-09	2.2198467	-0.022941308	-0.3137493	-0.64715475	0.012420139	0.157	79.0	2612.033045768738
297	228.76205	12.766424	243.23053	213.7009	1000.0	23.708055	2.722607	28.158718	15.523129	1192000	-9.536744e-10	4.036849	-0.023585524	-0.37659597	-0.6499315	0.010638052	0.1575	79.0	2621.50687456131
298	225.47032	7.357933	233.9085	215.17767	1000.0	23.285912	2.8872273	29.469166	16.610638	1196000	7.629395e-09	2.0991275	-0.0038005684	-0.23757124	-0.64904624	0.015431871	0.18	7.0	2629.826366186142
299	225.36734	7.896262	231.42384	212.09094	1000.0	23.168427	2.7938879	28.781055	16.78823	1200000	6.9141386e-09	3.2592993	-0.022118468	-0.24824286	-0.64955586	0.008426296	0.1715	79.0	2638.6853699684143
300	238.92033	3.163887	244.30643	236.38014	1000.0	23.565756	2.7896533	28.668451	16.166052	1204000	-1.45435335e-08	2.7762544	-0.005084681	-0.6946986	-0.6531883	0.01608992	0.17075	7.0	2646.563209295273
301	238.17851	8.976486	250.52382	226.23589	1000.0	24.237808	2.930401	30.27111	16.356398	1208000	-2.5987624e-08	2.5870574	-0.021473393	-0.15492272	-0.65316296	0.010557363	0.14725	79.0	2655.7624232769012
302	237.1281	2.9915743	241.05183	233.26393	1000.0	24.276411	2.8841329	30.151848	16.520798	1212000	3.1352045e-08	2.531066	-0.023583297	-0.1555295	-0.6518922	0.008553999	0.14125	79.0	2665.1648654937744
303	230.03362	11.00724	246.78807	216.84627	1000.0	23.620832	9.707147	30.386992	-95.15101	1216000	-1.7106533e-08	111.87517	-0.0050480478	-42.84163	-0.65530664	0.0154963415	0.20875	4.0	2672.8660037517548
304	236.56241	8.541169	243.6363	222.29039	1000.0	21.916752	4.216721	27.376034	-52.601124	1220000	3.170967e-08	22.166159	-0.011445287	-19.464888	-0.6553031	0.0150975445	0.2185	25.0	2681.1345019340515
305	173.37947	119.33656	251.07108	-33.037846	828.0	23.71994	10.988361	31.941875	-100.046776	1224000	-3.3378602e-09	90.091415	-0.007156914	-21.764313	-0.66240805	0.015814751	0.24375	5.0	2688.8789117336273
306	172.29991	109.6909	249.98738	-16.95103	852.25	20.813202	13.403873	27.58723	-99.75395	1228000	2.9087067e-08	52.369102	-0.0018215895	-7.929367	-0.66395736	0.01718478	0.164	1.0	2696.5757648944855
307	234.23474	8.722121	244.31566	220.27483	1000.0	22.664623	1.9887495	27.428923	6.1783633	1232000	3.5762786e-09	7.059535	0.0024993685	-4.5732903	-0.66423035	0.015390256	0.176	1.0	2703.385453939438
308	223.4304	7.6256905	230.10277	210.66682	1000.0	23.633648	2.7868574	28.435627	-9.010918	1236000	-2.8371812e-08	3.886842	-0.0234867	-1.1405785	-0.6645134	0.009207078	0.17925	79.0	2711.702511548996
309	128.85556	126.05867	227.14174	-87.94282	765.8	20.569157	16.13505	28.114672	-92.33299	1240000	-2.2947788e-08	107.769325	-0.004974402	-41.583557	-0.662537	0.0160177	0.24925	4.0	2719.1933913230896
310	232.42531	6.3061795	240.19626	225.12094	1000.0	21.447165	3.6024048	27.398016	-40.93479	1244000	5.5789947e-08	13.189442	-0.0038090635	-10.964569	-0.6623684	0.015519316	0.23875	2.0	2726.768551826477
311	176.75815	96.82033	246.38351	11.148593	873.0	23.299377	9.894409	28.176441	-93.82596	1248000	-7.4148176e-08	91.09053	-0.00067312823	-56.009308	-0.6620915	0.02729162	0.34525	3.0	2734.088117837906
312	231.14409	13.42029	247.8452	211.14326	1000.0	22.866058	3.6232674	27.186852	-9.953482	1252000	3.0994414e-08	14.099176	-0.00027153635	-10.597478	-0.66177666	0.015211206	0.2735	2.0	2741.765333175659
313	243.82614	5.4416995	252.93347	238.64584	1000.0	24.1583	2.8557332	29.325312	17.263718	1256000	2.8848648e-08	3.0754383	0.001262127	-0.48339176	-0.66172314	0.015023769	0.204	2.0	2749.3379480838776
314	236.22566	10.183668	246.25688	221.50139	1000.0	24.231606	2.9064472	29.121063	-4.2260313	1260000	-1.2397766e-08	2.8808653	-0.006197681	-0.64689636	-0.66182864	0.015391281	0.15075	11.0	2757.0460081100464
315	232.03012	8.778966	247.0241	224.66212	1000.0	24.301151	2.7716231	29.571787	17.21333	1264000	1.9550324e-08	2.427359	-0.024133239	-0.1218729	-0.6613336	0.011226245	0.1445	79.0	2766.210380792618
316	156.99246	131.50287	238.2796	-70.588455	801.25	23.200617	11.080858	29.65336	-97.846085	1268000	-4.6253206e-08	87.54258	-0.0050232196	-45.928455	-0.66891503	0.025906675	0.34	3.0	2773.7923607826233
317	233.10211	9.711064	246.56047	219.99529	1000.0	22.998524	3.3888752	31.645855	-17.12754	1272000	-1.3351441e-08	7.3852534	0.001601064	-4.8162704	-0.668745	0.020428987	0.247	2.0	2780.4787182807922
318	230.26703	8.375643	237.71684	216.1256	1000.0	23.95526	2.7920961	28.54373	8.86364	1276000	2.5510788e-08	2.8405037	-0.025333503	-0.34318757	-0.6686727	0.012464277	0.159	79.0	2789.4489119052887
319	225.728	6.684899	237.00584	220.32811	1000.0	23.606419	2.7327678	29.3896	12.594443	1280000	3.4809112e-08	3.7451587	-0.0018459806	-0.24870443	-0.67642355	0.015458262	0.22225	2.0	2796.9799501895905
320	234.34875	12.198157	254.98961	223.29973	1000.0	23.81339	2.9541183	30.515121	15.633601	1284000	-4.6014787e-08	2.733864	-0.0010216419	-0.28342605	-0.6765724	0.01605538	0.19375	2.0	2804.609771966934
321	243.24504	4.09676	247.41762	238.25215	1000.0	24.491617	2.680821	31.036398	15.152396	1288000	7.390976e-09	2.1047888	-0.023054877	-0.57493937	-0.6768322	0.0057586147	0.1615	79.0	2813.5547671318054
322	169.10721	88.8905	228.42966	15.572844	888.25	22.854254	12.088486	29.45966	-98.71938	1292000	9.894371e-09	67.82777	-0.00578085	-24.668228	-0.6903538	0.027374554	0.373	3.0	2820.766968011856
323	227.44739	10.935101	244.13606	215.92867	1000.0	20.64816	11.720001	27.894314	-97.57279	1296000	4.3988226e-08	44.99979	-0.005380412	-8.228775	-0.6904392	0.031767037	0.346	2.0	2828.183625459671
324	227.10399	7.877723	235.59612	214.24875	1000.0	21.723057	3.5661557	28.697449	-40.453266	1300000	3.695488e-08	12.786107	0.0013595298	-10.481903	-0.6904911	0.016791822	0.234	3.0	2835.9214656352997
325	235.08456	12.894196	255.69997	222.73688	1000.0	23.453905	2.6564188	29.818876	16.214533	1304000	2.336502e-08	3.1667762	-0.023957081	-0.7113557	-0.6908041	0.008039022	0.168	79.0	2844.7965009212494
326	230.25336	9.664789	245.83067	219.54683	1000.0	23.913649	2.850785	31.271744	14.018202	1308000	-4.2915342e-09	3.4754052	-0.0065295836	-0.21210313	-0.69783384	0.0161527	0.1925	3.0	2851.9427654743195
327	236.41258	3.7452078	241.37097	231.63225	1000.0	23.67014	3.7510993	29.758152	-31.528774	1312000	1.2755394e-08	7.6777053	-0.0039821477	-5.8667727	-0.69811004	0.018252421	0.29925	4.0	2858.6624965667725
328	228.15494	6.8454413	237.2946	217.99113	1000.0	24.010168	2.6808798	30.264017	17.139954	1316000	1.1563301e-08	3.178674	-0.023810739	-0.64216375	-0.69869214	0.010365529	0.15775	79.0	2867.974962234497
329	228.79648	2.3446267	232.14357	225.54135	1000.0	23.440802	2.8877187	30.222052	15.513675	1320000	2.3841857e-09	1.9667469	-0.019899355	-0.18313754	-0.70459354	0.010360184	0.16825	79.0	2877.5034081935883
330	226.15285	12.715739	236.80362	205.62189	1000.0	23.428204	2.7732902	29.139072	15.807743	1324000	-7.1525574e-10	2.2824178	-0.025149906	-0.2519722	-0.7046527	0.0072897812	0.16025	79.0	2886.42991399765
331	177.00314	106.94766	242.86948	-8.179843	864.75	22.808153	8.314679	29.230242	-74.86771	1328000	9.000301e-09	112.359146	-0.023042832	-72.75575	-0.7126967	0.015052069	0.1895	75.0	2895.612470626831
332	135.741	128.6221	241.18394	-89.374146	775.6	18.976295	17.839972	27.57508	-94.55421	1332000	-1.4305115e-09	88.856766	-0.0037239327	-36.35071	-0.7126971	0.024215598	0.3355	2.0	2902.9449620246887
333	221.3757	8.36661	235.19664	212.80363	1000.0	21.52229	3.5308893	26.872728	-11.959082	1336000	-2.0503998e-08	9.78377	-0.0006738255	-6.2392654	-0.71266836	0.0153396055	0.255	2.0	2910.744587659836
334	234.79544	7.2714415	239.17915	222.20444	1000.0	22.95112	2.5256164	26.807833	10.832729	1340000	1.4305115e-09	4.439296	-0.001902282	-2.269605	-0.71266454	0.015677458	0.23475	2.0	2918.1308012008667
335	226.19757	11.670901	245.70279	217.08086	1000.0	24.032545	2.7273028	30.486078	16.267237	1344000	-1.3589859e-08	3.4592836	-0.023236826	-0.63838434	-0.7126465	0.009515733	0.13925	79.0	2926.6119723320007
336	226.33875	13.663995	247.46501	210.6157	1000.0	23.658972	2.9826431	31.383242	15.764054	1348000	-2.1219254e-08	3.3459282	-0.024018733	-0.17896795	-0.7211743	0.00918758	0.1325	79.0	2935.2209243774414
337	229.84993	4.59241	235.83656	225.09572	1000.0	23.161594	2.7751465	30.359468	15.511107	1352000	0.0	2.6501238	-0.011897106	-0.42563558	-0.73260766	0.015507333	0.145	17.0	2942.9898467063904
338	151.9816	139.03233	240.59283	-88.59741	781.75	22.943129	11.507617	29.753557	-93.84857	1356000	3.7312507e-08	60.750923	-0.004591658	-34.292393	-0.73363227	0.015046461	0.29625	3.0	2950.37216258049
339	136.08527	132.42221	262.1176	-88.927475	778.8	18.515484	20.581554	30.745966	-96.23688	1360000	2.1457671e-09	79.459984	-0.0033115912	-30.058113	-0.73379916	0.020604096	0.25525	2.0	2957.8583228588104
340	224.09682	9.720358	235.8826	212.02887	1000.0	22.02616	3.1541624	31.301893	5.1841245	1364000	-4.4345857e-08	5.716551	-0.020995628	-3.0926785	-0.733935	0.015683424	0.2005	63.0	2966.422442674637
341	78.047264	144.96861	243.09172	-89.81105	613.8333	18.885143	18.414288	30.407278	-92.78993	1368000	-1.9550324e-08	172.31108	-0.00038510023	-99.920876	-0.7377283	0.016396591	0.21725	2.0	2974.1741065979004
342	229.30618	3.1334302	232.45445	224.77219	1000.0	21.17391	4.543822	29.588758	-22.821089	1372000	-1.1205673e-08	18.474112	-0.017517453	-16.557877	-0.73763704	0.01526493	0.17375	65.0	2982.7609140872955
343	121.84819	138.29637	238.26067	-88.51937	719.6	21.039547	15.155568	29.431171	-95.79637	1376000	1.2397766e-08	125.28216	-0.0041634236	-58.06498	-0.7427865	0.019097378	0.2745	2.0	2990.4406571388245
344	228.13933	7.806086	238.51843	216.59352	1000.0	22.157188	3.4294004	26.81381	-3.0953298	1380000	-3.6120415e-08	12.394437	-0.008549894	-7.300549	-0.7429804	0.016539056	0.132	7.0	2997.5476484298706
345	147.96936	137.04846	237.35449	-89.127655	781.25	20.786543	12.61003	26.798431	-96.32361	1384000	6.4611434e-08	72.93754	-0.0014112412	-37.520866	-0.74251324	0.025972508	0.35225	2.0	3004.753419160843
346	129.25587	122.98164	223.0396	-92.64827	799.4	19.645811	17.158913	40.408627	-96.85625	1388000	-3.4213066e-08	101.40519	-0.000523007	-37.031433	-0.7421606	0.016150458	0.22425	2.0	3012.1314022541046
347	234.56519	3.1525807	237.74568	229.59497	1000.0	20.80243	3.8353631	25.220282	-55.121044	1392000	-1.4781952e-08	23.343325	-0.0022791596	-20.886429	-0.7418162	0.019066751	0.28975	2.0	3019.8091588020325
348	219.05602	8.319621	232.12059	209.41785	1000.0	23.74482	2.3197277	27.687878	13.15177	1396000	-2.18153e-08	5.3876047	-0.024772922	-1.6142304	-0.74154854	0.013466851	0.171	79.0	3029.17835187912
349	232.85925	8.5203	239.71568	218.77069	1000.0	22.905846	2.4617784	28.027763	13.539697	1400000	-5.3286552e-08	3.3849728	-0.024165476	-1.5089865	-0.74684006	0.010864113	0.15825	79.0	3038.2495682239532
350	147.13127	137.40446	233.7514	-90.602516	780.25	22.827316	10.546947	28.266928	-94.18623	1404000	-8.523465e-09	72.17768	-0.0041690115	-53.32007	-0.7588168	0.01983104	0.26575	3.0	3045.8883986473083
351	219.8314	6.3540897	226.3993	210.68513	1000.0	21.921406	9.606522	27.097296	-84.71613	1408000	-3.0875206e-08	67.40041	-0.0016701466	-30.63396	-0.7585902	0.022156006	0.288	3.0	3053.2591836452484
352	146.06822	134.82362	232.64647	-86.72805	784.0	19.453892	13.200758	26.241333	-97.37725	1412000	2.8371812e-08	23.767895	-0.00021255923	-11.909372	-0.7582997	0.027144784	0.36325	2.0	3061.1352286338806
353	225.54456	12.608499	238.11386	206.17511	1000.0	22.436821	4.650934	27.296883	-24.32931	1416000	-1.4305114e-08	20.103682	-0.0006432671	-17.357649	-0.7581765	0.021145117	0.272	2.0	3068.4124252796173
354	223.86595	11.068865	238.116	210.46094	1000.0	23.103992	2.8149636	27.288822	-12.657651	1420000	3.695488e-08	3.3724399	-0.01067138	-1.0791025	-0.75809777	0.015326041	0.1515	11.0	3076.6146836280823
355	221.13913	13.257243	236.37584	199.86838	1000.0	22.798523	2.6486056	27.287493	-14.165006	1424000	3.8266183e-08	4.751648	-0.016961042	-0.7416396	-0.75930554	0.015500716	0.14	38.0	3084.9674344062805
356	223.505	3.18457	226.78856	218.4652	1000.0	22.74878	2.7637405	27.08963	13.219703	1428000	5.3584575e-08	2.5835674	-0.023848278	-0.22349167	-0.76035595	0.00972188	0.13825	79.0	3094.4396092891693
357	152.72449	137.99744	239.06203	-86.150604	781.75	22.14818	10.58225	27.31744	-98.18624	1432000	-9.536743e-09	68.2172	-0.003949204	-49.554783	-0.7690081	0.022654057	0.35225	2.0	3102.2380175590515
358	230.07596	14.211185	252.4132	216.7562	1000.0	22.994944	5.128803	27.789059	-53.52713	1436000	-4.4226645e-08	19.814852	0.001474076	-17.621838	-0.76916164	0.019862367	0.281	2.0	3109.550684452057
359	228.28938	11.931096	243.14864	213.71135	1000.0	23.768286	2.705871	27.793777	13.806629	1440000	3.5762786e-09	2.5448484	-0.022558264	-0.45743442	-0.7692981	0.010818573	0.1375	79.0	3118.627815246582
360	169.55464	98.68724	230.10287	-1.3329445	878.0	21.679823	11.635687	27.638033	-100.30389	1444000	2.5510788e-08	78.667	-0.005966099	-22.002518	-0.7732622	0.017152688	0.20575	3.0	3126.309686422348
361	223.59322	7.671195	234.7264	213.35037	1000.0	20.983887	4.0037465	25.854492	-49.210842	1448000	1.3828277e-08	17.920017	0.00081975816	-14.510105	-0.7732174	0.020918682	0.2595	2.0	3133.7815067768097
362	220.72232	6.840945	231.52017	213.57545	1000.0	22.659168	2.808265	26.678215	15.004738	1452000	1.0490417e-08	2.74409	-0.0025950926	-0.15926099	-0.7732171	0.02007144	0.22825	4.0	3141.4740138053894
363	230.55185	9.545962	242.46169	215.8002	1000.0	23.083368	2.6437132	26.949638	9.443126	1456000	4.8160555e-08	3.2576838	-0.013651634	-0.5362859	-0.7731455	0.015389938	0.15975	17.0	3149.120348215103
364	234.17311	13.007537	248.48132	213.23647	1000.0	23.961945	2.6303284	27.552237	15.796325	1460000	3.409386e-08	2.8976893	-0.020663505	-0.28397012	-0.77142626	0.012659259	0.13075	79.0	3158.064884185791
365	237.9223	11.429543	251.61647	222.54527	1000.0	24.07713	2.712599	28.096142	16.422554	1464000	-3.886223e-08	1.9302627	-0.012371798	-0.23152721	-0.77216566	0.017608369	0.16625	10.0	3165.6897206306458
