Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
468	204.33969	10.97757	238.84492	179.5799	204.25317	10.249228	219.74518	184.58058	46.252872	46.9	1871999	76.40935	38.09433	143.94373	-38.182606	76.40939	38.09433	144.06874	-39.190853	-76.35337	0.8706241	78482.4211769104
469	202.88924	11.885253	231.49461	176.27545	204.35709	13.181949	224.2389	186.35837	45.896553	47.0	1875999	76.38276	38.088913	143.7811	2.9559681	76.38284	38.088856	143.88536	3.2397013	-76.3839	0.8510376	78933.95773291588
470	206.00758	11.973875	233.06596	182.51877	199.71085	11.217626	217.39691	179.00774	46.569767	45.8	1879999	76.45465	38.129543	143.50732	2.798646	76.45457	38.129993	143.59402	0.86578083	-76.44425	0.8615209	79367.56309175491
471	203.82333	10.168099	226.65279	185.13492	197.95737	6.9996705	209.40076	186.47551	46.186047	45.7	1883999	76.48108	38.15589	144.20633	-16.866426	76.48125	38.155457	144.12329	-15.195385	-76.45144	0.85878175	79788.6375465393
472	203.35742	11.827872	230.16376	171.32211	208.56604	8.343471	220.24802	195.84294	46.091953	47.7	1887999	76.3546	38.120193	144.19505	-28.442636	76.35476	38.119926	144.48207	-45.331905	-76.43026	0.8660365	80195.94439053535
473	205.60683	12.117729	242.05031	179.53581	203.38779	8.391262	221.982	190.74655	46.55814	46.5	1891999	76.320114	38.142628	144.48238	2.8746226	76.320206	38.142494	144.3124	2.5529568	-76.303345	0.87674177	80600.65179514885
474	203.26633	10.472001	230.2948	177.43756	196.40126	9.673069	208.57684	179.53624	46.0	45.1	1895999	76.40967	38.13578	144.69019	-40.03947	76.40972	38.135548	144.83109	-29.118267	-76.423485	0.8832776	81002.8140733242
475	204.54688	11.27561	232.80634	180.76973	198.39409	7.689066	207.77724	182.88734	46.313953	45.8	1899999	76.38834	38.185215	144.394	-58.585663	76.38846	38.18501	144.50404	-52.523663	-76.37236	0.88167036	81406.76894497871
476	201.35986	10.401143	235.55627	178.05397	203.10861	8.908144	218.95988	185.23332	45.772728	46.6	1903999	76.338585	38.079033	144.18527	-77.7564	76.338715	38.07905	144.19753	-70.431145	-76.33901	0.9078445	81804.83356785774
477	205.05089	11.4504385	239.02205	181.3223	201.49992	11.762823	221.45934	184.87827	46.337208	46.2	1907999	76.46881	38.04973	143.84534	-61.15832	76.468895	38.049236	143.94333	-60.48431	-76.479416	0.87274754	82106.99697351456
478	204.2368	10.496306	232.17775	181.1138	202.77359	12.112464	220.85846	183.39186	46.149426	46.2	1911999	76.2545	38.064983	144.53758	-64.454865	76.25419	38.0653	144.40588	-87.84844	-76.212234	0.95968884	82363.38261079788
479	203.00714	10.491326	232.61961	181.73972	201.86835	8.932872	212.76448	186.06496	45.91954	46.4	1915999	76.08251	38.05621	144.06941	-83.476006	76.08257	38.056133	144.19669	-63.0995	-75.998695	0.90817845	82619.3594315052
480	203.374	10.71453	241.30252	179.84537	203.53847	7.988024	217.52078	185.50659	46.011494	46.7	1919999	76.22458	38.017586	144.4957	-119.11442	76.22459	38.01763	144.4932	-91.1838	-76.22706	0.98608804	82876.6016190052
481	206.29535	11.492625	230.11798	180.83789	201.0947	12.725198	223.22801	182.18307	46.581394	46.0	1923999	76.14259	38.046234	144.24683	-100.5113	76.142654	38.04699	144.38754	-105.36635	-76.05347	0.9290108	83132.40412807465
482	203.54295	11.9326935	237.55173	178.34341	200.7253	14.3450575	218.41121	174.82903	46.09302	46.1	1927999	76.24579	38.007282	144.81784	-113.29113	76.24579	38.006992	145.39316	-174.87657	-76.28311	0.98327297	83389.22707939148
483	204.24953	10.334208	237.81392	182.283	201.0834	12.207605	218.68443	175.95464	46.12644	46.2	1931999	76.20161	38.101543	144.7119	-117.23774	76.20155	38.101856	145.02882	-116.816986	-76.14431	0.9843037	83647.03869199753
484	204.05925	11.665213	234.67557	178.55405	206.45874	7.6051984	222.06169	190.6427	46.16092	47.0	1935999	76.33663	38.08353	144.51712	-90.239944	76.336586	38.08366	144.7392	-99.50678	-76.312904	1.0005102	83903.75496292114
485	202.73262	10.773708	231.78386	178.73354	202.24707	8.607225	218.58105	185.15329	45.988506	46.3	1939999	76.279884	38.08552	144.45955	-75.53467	76.27988	38.08521	144.55559	-74.643394	-76.277885	0.93114537	84161.36176490784
486	205.50899	10.579249	233.31354	179.60538	200.73772	9.399972	217.64458	185.65704	46.40698	46.3	1943999	76.21322	38.1025	144.15099	-87.361046	76.21335	38.10252	144.13972	-84.977135	-76.28049	0.94625807	84417.33522868156
487	203.06313	9.670163	227.51547	180.50247	198.20227	10.013019	216.82219	183.89389	46.03448	45.5	1947999	76.24681	38.098423	144.33139	-123.32535	76.24695	38.098255	144.52252	-129.44215	-76.35805	1.094927	84691.5091714859
488	203.96545	10.459169	237.12143	181.27757	204.16756	7.4489675	219.3791	188.41609	46.2093	47.1	1951999	76.18725	37.99958	143.92125	-122.33858	76.18742	37.999435	144.37318	-104.82178	-76.17572	0.9435268	84949.10307812691
489	205.27702	10.211277	231.62437	181.94548	207.30887	9.50676	221.9844	193.87193	46.453487	47.5	1955999	76.15058	38.001263	144.08215	-38.51519	76.15055	38.00152	144.12956	-62.927162	-76.13134	0.8996039	85206.88969731331
490	202.17043	9.581227	226.10913	178.05124	206.24915	14.339982	232.99905	180.26814	45.80682	47.1	1959999	76.25258	37.98607	144.1471	-98.589554	76.25284	37.985584	144.39496	-99.75325	-76.348595	0.9652948	85462.16134786606
491	202.41641	10.974494	231.36128	178.55191	198.1399	8.691335	214.08511	185.567	45.86207	45.6	1963999	76.17294	38.049274	144.15483	-120.71188	76.17307	38.04883	144.87375	-124.05357	-76.15704	0.9363919	85717.51701974869
492	203.51318	9.691626	228.00537	176.49644	202.67667	12.042181	223.53563	183.65718	46.091953	46.4	1967999	76.2965	38.036583	144.15074	-86.81527	76.29648	38.03673	144.66989	-95.90528	-76.30294	0.90533787	85971.70352435112
493	202.24358	9.91443	229.33783	178.09805	202.736	11.120937	217.5925	178.86674	45.78161	46.9	1971999	76.21029	38.043137	143.95082	-166.2919	76.2103	38.042076	143.62741	-115.998215	-76.25436	0.9928362	86226.00819540024
494	204.9296	12.324163	231.61906	174.05634	203.49127	10.272731	223.6509	191.35239	46.287357	46.5	1975999	76.1234	38.00923	143.72928	-112.346146	76.12359	38.00926	143.74176	-142.28595	-76.20195	0.8811211	86480.98177981377
495	204.57642	12.427665	236.84543	174.95831	198.97295	10.659459	214.53098	180.91551	46.244186	45.9	1979999	76.24136	38.000553	143.44838	-146.0674	76.24144	38.000008	143.71806	-141.17494	-76.26099	0.9982349	86735.06449961662
496	204.9727	11.872214	238.03934	177.12413	199.46288	10.574958	217.97691	183.25523	46.40698	45.8	1983999	76.09223	38.033596	143.93564	-170.81903	76.09248	38.033028	143.81113	-204.24245	-76.02727	1.1759692	86989.58467316628
497	204.68887	12.771901	238.78473	177.73755	202.6071	10.031059	224.17113	183.75995	46.195404	46.4	1987999	75.90607	37.902615	143.90802	-56.87234	75.90622	37.901707	144.28496	-38.08854	-75.826546	0.9521692	87244.40586280823
498	204.86282	11.222708	237.41737	177.22807	207.6022	11.835575	230.24376	192.28572	46.372093	47.3	1991999	76.15035	37.96943	143.48985	-147.81104	76.15045	37.96913	144.7025	-111.87371	-76.14881	0.9788296	87499.90566086769
499	203.71666	10.436489	232.21619	176.84442	202.7027	11.423311	228.35492	190.0237	46.022987	46.3	1995999	76.022	37.995544	144.71129	-125.11452	76.02265	37.99566	144.35583	-188.75285	-75.933334	0.9131138	87753.82699203491
500	203.03664	10.132963	235.5274	181.40839	191.99263	8.586281	202.66386	177.3415	46.0	44.5	1999999	76.00608	37.930904	143.96977	-194.01974	76.00613	37.930565	144.90317	-206.24751	-75.98608	1.214847	88008.83197116852
